SalesOrderNumber,OrderDate,ProductKey,SalesTerritoryKey,Quantity,UnitPrice,Sales,Cost
SO51764,8/14/2019,484,4,2,4.77,9.54,5.95
SO51833,8/24/2019,531,4,2,149.87,299.74,273.57
SO51833,8/24/2019,524,4,2,158.43,316.86,289.19
SO51833,8/24/2019,511,4,2,218.45,436.9,398.75
SO51833,8/24/2019,475,4,2,41.99,83.98,52.35
SO51833,8/24/2019,527,4,2,158.43,316.86,289.19
SO51833,8/24/2019,516,4,2,23.48,46.96,34.76
SO51833,8/24/2019,513,4,2,218.45,436.9,398.75
SO51833,8/24/2019,525,4,2,158.43,316.86,289.19
SO51844,8/27/2019,481,4,2,5.39,10.78,6.72
SO51844,8/27/2019,546,4,2,37.25,74.5,55.14
SO51844,8/27/2019,487,4,2,32.99,65.98,41.13
SO51844,8/27/2019,287,4,2,202.33,404.66,409.25
SO51849,8/27/2019,520,4,2,31.58,63.16,46.74
SO51849,8/27/2019,258,4,2,202.33,404.66,409.25
SO53459,9/2/2019,567,4,2,334.06,668.12,922.89
SO53459,9/2/2019,570,4,2,334.06,668.12,922.89
SO53459,9/2/2019,472,4,2,38.1,76.2,47.5
SO53459,9/2/2019,523,4,2,31.58,63.16,46.74
SO53459,9/2/2019,586,4,2,334.06,668.12,922.89
SO53459,9/2/2019,502,4,2,200.05,400.1,399.7
SO53459,9/2/2019,483,4,2,72,144,89.76
SO53459,9/2/2019,601,4,2,32.39,64.78,47.94
SO53460,9/2/2019,463,4,2,14.69,29.38,18.32
SO53460,9/2/2019,418,4,2,356.9,713.8,721.89
SO53460,9/2/2019,482,4,2,5.39,10.78,6.72
SO53460,9/2/2019,480,4,2,1.37,2.74,1.71
SO53460,9/2/2019,547,4,2,48.59,97.18,71.92
SO53460,9/2/2019,584,4,2,323.99,647.98,687.3
SO53470,9/4/2019,553,4,2,27.65,55.3,40.93
SO53470,9/4/2019,509,4,2,200.05,400.1,399.7
SO53470,9/4/2019,566,4,2,334.06,668.12,922.89
SO53476,9/6/2019,555,4,2,63.9,127.8,94.57
SO53476,9/6/2019,586,4,2,334.06,668.12,922.89
SO53496,9/9/2019,565,4,2,334.06,668.12,922.89
SO53496,9/9/2019,552,4,2,54.89,109.78,81.24
SO53550,9/19/2019,605,4,2,323.99,647.98,687.3
SO53550,9/19/2019,481,4,2,5.39,10.78,6.72
SO53586,9/24/2019,287,4,2,202.33,404.66,409.25
SO53586,9/24/2019,471,4,2,38.1,76.2,47.5
SO53586,9/24/2019,545,4,2,24.29,48.58,35.96
SO53586,9/24/2019,217,4,2,20.99,41.98,26.17
SO53586,9/24/2019,487,4,2,32.99,65.98,41.13
SO53586,9/24/2019,434,4,2,356.9,713.8,721.89
SO53598,9/26/2019,287,4,2,202.33,404.66,409.25
SO53601,9/26/2019,555,4,2,63.9,127.8,94.57
SO53606,9/27/2019,515,4,2,16.27,32.54,24.08
SO53606,9/27/2019,475,4,2,41.99,83.98,52.35
SO53606,9/27/2019,599,4,2,323.99,647.98,589.16
SO53606,9/27/2019,598,4,2,323.99,647.98,589.16
SO53606,9/27/2019,551,4,2,158.43,316.86,289.19
SO53606,9/27/2019,525,4,2,158.43,316.86,289.19
SO53606,9/27/2019,524,4,2,158.43,316.86,289.19
SO55235,10/1/2019,513,4,2,218.45,436.9,398.75
SO55256,10/7/2019,586,4,2,445.41,890.82,922.89
SO55256,10/7/2019,585,4,2,445.41,890.82,922.89
SO55256,10/7/2019,568,4,2,445.41,890.82,922.89
SO55256,10/7/2019,570,4,2,445.41,890.82,922.89
SO55276,10/15/2019,565,4,2,445.41,890.82,922.89
SO55276,10/15/2019,569,4,2,445.41,890.82,922.89
SO55285,10/17/2019,546,4,2,37.25,74.5,55.14
SO57029,11/4/2019,481,4,2,5.39,10.78,6.72
SO57029,11/4/2019,605,4,2,323.99,647.98,687.3
SO57042,11/6/2019,605,4,2,323.99,647.98,687.3
SO57042,11/6/2019,604,4,2,323.99,647.98,687.3
SO57042,11/6/2019,606,4,2,323.99,647.98,687.3
SO57042,11/6/2019,584,4,2,323.99,647.98,687.3
SO57062,11/8/2019,434,4,2,356.9,713.8,721.89
SO57077,11/11/2019,476,4,2,41.99,83.98,52.35
SO57138,11/20/2019,544,4,2,48.59,97.18,71.92
SO57138,11/20/2019,511,4,2,218.45,436.9,398.75
SO57138,11/20/2019,400,4,2,37.15,74.3,54.99
SO57139,11/21/2019,281,4,2,202.33,404.66,409.25
SO57139,11/21/2019,408,4,2,72.16,144.32,106.8
SO57142,11/21/2019,545,4,2,24.29,48.58,35.96
SO57142,11/21/2019,471,4,2,38.1,76.2,47.5
SO57153,11/23/2019,255,4,2,202.33,404.66,409.25
SO58907,12/1/2019,477,4,2,2.99,5.98,3.73
SO58907,12/1/2019,552,4,2,54.89,109.78,81.24
SO58907,12/1/2019,556,4,2,105.29,210.58,155.84
SO58907,12/1/2019,523,4,2,31.58,63.16,46.74
SO58907,12/1/2019,567,4,2,445.41,890.82,922.89
SO58909,12/1/2019,467,4,2,14.69,29.38,18.32
SO58909,12/1/2019,434,4,2,356.9,713.8,721.89
SO58909,12/1/2019,584,4,2,323.99,647.98,687.3
SO58909,12/1/2019,484,4,2,4.77,9.54,5.95
SO58909,12/1/2019,605,4,2,323.99,647.98,687.3
SO58919,12/2/2019,554,4,2,54.94,109.88,81.31
SO58919,12/2/2019,569,4,2,445.41,890.82,922.89
SO58919,12/2/2019,572,4,2,445.41,890.82,922.89
SO58919,12/2/2019,502,4,2,200.05,400.1,399.7
SO58937,12/6/2019,490,4,2,32.39,64.78,83.14
SO58984,12/14/2019,552,4,2,54.89,109.78,81.24
SO58988,12/15/2019,547,4,2,48.59,97.18,71.92
SO59023,12/19/2019,543,4,2,37.25,74.5,55.14
SO59023,12/19/2019,515,4,2,16.27,32.54,24.08
SO59023,12/19/2019,593,4,2,338.99,677.98,616.44
SO59023,12/19/2019,484,4,2,4.77,9.54,5.95
SO59023,12/19/2019,600,4,2,323.99,647.98,589.16
SO59023,12/19/2019,465,4,2,14.69,29.38,18.32
SO59023,12/19/2019,588,4,2,461.69,923.38,839.56
SO59030,12/21/2019,255,4,2,202.33,404.66,409.25
SO61188,1/6/2020,585,4,2,445.41,890.82,922.89
SO61188,1/6/2020,558,4,2,242.99,485.98,359.63
SO63146,2/6/2020,606,4,2,323.99,647.98,687.3
SO63155,2/7/2020,482,4,2,5.39,10.78,6.72
SO63155,2/7/2020,605,4,2,323.99,647.98,687.3
SO63155,2/7/2020,545,4,2,24.29,48.58,35.96
SO63155,2/7/2020,606,4,2,323.99,647.98,687.3
SO63212,2/18/2020,512,4,2,218.45,436.9,398.75
SO63261,2/24/2020,482,4,2,5.39,10.78,6.72
SO63261,2/24/2020,584,4,2,323.99,647.98,687.3
SO63277,2/26/2020,547,4,2,48.59,97.18,71.92
SO65157,3/2/2020,586,4,2,445.41,890.82,922.89
SO65157,3/2/2020,567,4,2,445.41,890.82,922.89
SO65157,3/2/2020,565,4,2,445.41,890.82,922.89
SO65157,3/2/2020,225,4,2,5.39,10.78,13.84
SO65157,3/2/2020,234,4,2,29.99,59.98,76.98
SO65157,3/2/2020,571,4,2,445.41,890.82,922.89
SO65160,3/3/2020,546,4,2,37.25,74.5,55.14
SO65160,3/3/2020,488,4,2,32.39,64.78,83.14
SO65160,3/3/2020,436,4,2,356.9,713.8,721.89
SO65160,3/3/2020,477,4,2,2.99,5.98,3.73
SO65176,3/5/2020,502,4,2,200.05,400.1,399.7
SO65181,3/5/2020,481,4,2,5.39,10.78,6.72
SO65184,3/6/2020,471,4,2,38.1,76.2,47.5
SO65244,3/18/2020,568,4,2,445.41,890.82,922.89
SO65287,3/25/2020,287,4,2,202.33,404.66,409.25
SO65287,3/25/2020,545,4,2,24.29,48.58,35.96
SO65289,3/26/2020,546,4,2,37.25,74.5,55.14
SO65293,3/26/2020,481,4,2,5.39,10.78,6.72
SO65303,3/27/2020,400,4,2,37.15,74.3,54.99
SO65303,3/27/2020,595,4,2,338.99,677.98,616.44
SO65303,3/27/2020,587,4,2,461.69,923.38,839.56
SO65303,3/27/2020,600,4,2,323.99,647.98,589.16
SO65303,3/27/2020,511,4,2,218.45,436.9,398.75
SO65303,3/27/2020,490,4,2,32.39,64.78,83.14
SO67279,4/9/2020,566,4,2,445.41,890.82,922.89
SO67279,4/9/2020,568,4,2,445.41,890.82,922.89
SO67298,4/14/2020,506,4,2,200.05,400.1,399.7
SO67298,4/14/2020,503,4,2,200.05,400.1,399.7
SO67298,4/14/2020,566,4,2,445.41,890.82,922.89
SO69409,5/4/2020,547,4,2,48.59,97.18,71.92
SO69409,5/4/2020,605,4,2,323.99,647.98,687.3
SO69409,5/4/2020,606,4,2,323.99,647.98,687.3
SO69409,5/4/2020,490,4,2,32.39,64.78,83.14
SO69417,5/6/2020,584,4,2,323.99,647.98,687.3
SO69417,5/6/2020,605,4,2,323.99,647.98,687.3
SO69417,5/6/2020,546,4,2,37.25,74.5,55.14
SO69417,5/6/2020,547,4,2,48.59,97.18,71.92
SO69417,5/6/2020,434,4,2,356.9,713.8,721.89
SO69505,5/20/2020,402,4,2,72.16,144.32,106.8
SO69505,5/20/2020,515,4,2,16.27,32.54,24.08
SO69505,5/20/2020,517,4,2,31.58,63.16,46.74
SO69514,5/21/2020,481,4,2,5.39,10.78,6.72
SO69546,5/28/2020,584,4,2,323.99,647.98,687.3
SO46960,8/8/2018,327,4,2,234.9,469.8,973.41
SO46992,8/16/2018,327,4,2,234.9,469.8,973.41
SO46960,8/8/2018,333,4,2,469.79,939.58,973.41
SO46970,8/10/2018,339,4,2,469.79,939.58,973.41
SO46970,8/10/2018,323,4,2,469.79,939.58,973.41
SO46970,8/10/2018,335,4,2,469.79,939.58,973.41
SO46988,8/14/2018,339,4,2,469.79,939.58,973.41
SO46988,8/14/2018,337,4,2,469.79,939.58,973.41
SO46992,8/16/2018,337,4,2,469.79,939.58,973.41
SO46992,8/16/2018,343,4,2,469.79,939.58,973.41
SO47016,8/21/2018,341,4,2,469.79,939.58,973.41
SO47016,8/21/2018,337,4,2,469.79,939.58,973.41
SO47056,8/28/2018,337,4,2,469.79,939.58,973.41
SO47056,8/28/2018,321,4,2,469.79,939.58,973.41
SO47056,8/28/2018,323,4,2,469.79,939.58,973.41
SO47355,9/2/2018,329,4,2,469.79,939.58,973.41
SO47355,9/2/2018,341,4,2,469.79,939.58,973.41
SO47355,9/2/2018,331,4,2,469.79,939.58,973.41
SO47372,9/7/2018,329,4,2,469.79,939.58,973.41
SO47984,11/5/2018,323,4,2,469.79,939.58,973.41
SO47994,11/8/2018,333,4,2,469.79,939.58,973.41
SO47994,11/8/2018,327,4,2,469.79,939.58,973.41
SO47994,11/8/2018,329,4,2,469.79,939.58,973.41
SO47994,11/8/2018,331,4,2,469.79,939.58,973.41
SO47994,11/8/2018,323,4,2,469.79,939.58,973.41
SO48012,11/13/2018,335,4,2,469.79,939.58,973.41
SO48016,11/14/2018,341,4,2,469.79,939.58,973.41
SO48016,11/14/2018,337,4,2,469.79,939.58,973.41
SO48016,11/14/2018,343,4,2,469.79,939.58,973.41
SO48016,11/14/2018,333,4,2,469.79,939.58,973.41
SO48041,11/17/2018,341,4,2,469.79,939.58,973.41
SO48054,11/20/2018,343,4,2,469.79,939.58,973.41
SO48080,11/27/2018,323,4,2,469.79,939.58,973.41
SO48080,11/27/2018,331,4,2,469.79,939.58,973.41
SO48080,11/27/2018,329,4,2,469.79,939.58,973.41
SO48295,12/4/2018,325,4,2,469.79,939.58,973.41
SO48314,12/9/2018,329,4,2,469.79,939.58,973.41
SO49058,2/4/2019,323,4,2,469.79,939.58,973.41
SO49058,2/4/2019,343,4,2,469.79,939.58,973.41
SO49074,2/7/2019,335,4,2,469.79,939.58,973.41
SO49086,2/9/2019,323,4,2,469.79,939.58,973.41
SO49086,2/9/2019,327,4,2,469.79,939.58,973.41
SO49086,2/9/2019,341,4,2,469.79,939.58,973.41
SO49086,2/9/2019,331,4,2,469.79,939.58,973.41
SO49104,2/13/2019,333,4,2,469.79,939.58,973.41
SO49104,2/13/2019,341,4,2,469.79,939.58,973.41
SO49104,2/13/2019,337,4,2,469.79,939.58,973.41
SO49109,2/15/2019,325,4,2,469.79,939.58,973.41
SO49109,2/15/2019,323,4,2,469.79,939.58,973.41
SO49137,2/21/2019,323,4,2,469.79,939.58,973.41
SO49141,2/22/2019,329,4,2,469.79,939.58,973.41
SO49160,2/27/2019,327,4,2,469.79,939.58,973.41
SO49445,3/1/2019,323,4,2,469.79,939.58,973.41
SO49486,3/12/2019,325,4,2,469.79,939.58,973.41
SO49490,3/13/2019,335,4,2,469.79,939.58,973.41
SO49490,3/13/2019,343,4,2,469.79,939.58,973.41
SO49525,3/26/2019,327,4,2,469.79,939.58,973.41
SO50214,5/7/2019,337,4,2,469.79,939.58,973.41
SO50214,5/7/2019,329,4,2,469.79,939.58,973.41
SO50226,5/10/2019,327,4,2,469.79,939.58,973.41
SO50226,5/10/2019,333,4,2,469.79,939.58,973.41
SO50272,5/21/2019,339,4,2,469.79,939.58,973.41
SO50272,5/21/2019,325,4,2,469.79,939.58,973.41
SO50272,5/21/2019,343,4,2,469.79,939.58,973.41
SO50272,5/21/2019,323,4,2,469.79,939.58,973.41
SO50296,5/26/2019,343,4,2,469.79,939.58,973.41
SO50296,5/26/2019,325,4,2,469.79,939.58,973.41
SO50313,5/30/2019,343,4,2,469.79,939.58,973.41
SO50313,5/30/2019,323,4,2,469.79,939.58,973.41
SO43680,7/18/2017,285,4,2,178.58,357.16,352.4
SO43680,7/18/2017,232,4,2,28.84,57.68,63.45
SO43680,7/18/2017,262,4,2,183.94,367.88,362.97
SO43680,7/18/2017,215,4,2,20.19,40.38,24.06
SO44091,9/12/2017,275,4,2,356.9,713.8,704.28
SO44091,9/12/2017,235,4,2,28.84,57.68,63.45
SO44099,9/16/2017,332,4,2,419.46,838.92,826.29
SO44119,9/24/2017,223,4,2,5.19,10.38,11.41
SO44127,9/26/2017,220,4,2,20.19,40.38,24.06
SO44127,9/26/2017,232,4,2,28.84,57.68,63.45
SO44127,9/26/2017,229,4,2,28.84,57.68,63.45
SO44301,10/17/2017,253,4,2,178.58,357.16,352.4
SO44301,10/17/2017,338,4,2,419.46,838.92,826.29
SO44301,10/17/2017,332,4,2,419.46,838.92,826.29
SO44301,10/17/2017,212,4,2,20.19,40.38,24.06
SO44301,10/17/2017,232,4,2,28.84,57.68,63.45
SO44301,10/17/2017,262,4,2,183.94,367.88,362.97
SO44770,12/20/2017,322,4,2,419.46,838.92,826.29
SO44770,12/20/2017,324,4,2,419.46,838.92,826.29
SO44770,12/20/2017,342,4,2,419.46,838.92,826.29
SO44783,12/24/2017,215,4,2,20.19,40.38,24.06
SO44795,12/29/2017,235,4,2,28.84,57.68,63.45
SO44795,12/29/2017,212,4,2,20.19,40.38,24.06
SO45059,1/18/2018,322,4,2,419.46,838.92,826.29
SO45059,1/18/2018,232,4,2,28.84,57.68,63.45
SO45059,1/18/2018,328,4,2,419.46,838.92,826.29
SO45059,1/18/2018,338,4,2,419.46,838.92,826.29
SO45059,1/18/2018,330,4,2,419.46,838.92,826.29
SO45059,1/18/2018,336,4,2,419.46,838.92,826.29
SO45534,3/8/2018,218,4,2,5.7,11.4,6.79
SO45541,3/11/2018,220,4,2,20.19,40.38,24.06
SO45548,3/14/2018,326,4,2,419.46,838.92,826.29
SO45560,3/19/2018,232,4,2,28.84,57.68,63.45
SO45799,4/15/2018,223,4,2,5.19,10.38,11.41
SO45799,4/15/2018,332,4,2,419.46,838.92,826.29
SO45799,4/15/2018,270,4,2,183.94,367.88,362.97
SO45799,4/15/2018,262,4,2,183.94,367.88,362.97
SO46347,6/11/2018,253,4,2,178.58,357.16,352.4
SO46357,6/16/2018,322,4,2,419.46,838.92,826.29
SO46370,6/21/2018,215,4,2,20.19,40.38,24.06
SO46380,6/24/2018,229,4,2,28.84,57.68,63.45
SO46380,6/24/2018,218,4,2,5.7,11.4,6.79
SO46617,7/7/2018,433,4,2,324.45,648.9,600.24
SO46624,7/8/2018,421,4,2,196.33,392.66,290.57
SO46624,7/8/2018,412,4,2,180.13,360.26,266.59
SO46624,7/8/2018,427,4,2,209.26,418.52,371.64
SO46634,7/13/2018,423,4,2,165.23,330.46,244.54
SO46675,7/30/2018,329,4,2,469.79,939.58,973.41
SO46675,7/30/2018,422,4,2,67.54,135.08,99.96
SO46675,7/30/2018,233,4,2,28.84,57.68,58.16
SO46675,7/30/2018,224,4,2,5.19,10.38,10.46
SO46965,8/8/2018,286,4,2,183.94,367.88,340.29
SO46965,8/8/2018,325,4,2,469.79,939.58,973.41
SO46965,8/8/2018,327,4,2,234.9,469.8,973.41
SO46965,8/8/2018,414,4,2,149.03,298.06,220.57
SO46965,8/8/2018,216,4,2,20.19,40.38,27.76
SO46965,8/8/2018,333,4,2,469.79,939.58,973.41
SO47034,8/24/2018,257,4,2,183.94,367.88,340.29
SO47034,8/24/2018,435,4,2,324.45,648.9,600.24
SO47034,8/24/2018,407,4,2,65.6,131.2,97.09
SO47034,8/24/2018,337,4,2,469.79,939.58,973.41
SO47034,8/24/2018,424,4,2,214.24,428.48,317.07
SO47034,8/24/2018,459,4,2,53.99,107.98,74.24
SO47369,9/6/2018,257,4,2,183.94,367.88,340.29
SO47369,9/6/2018,462,4,2,14.13,28.26,19.43
SO47369,9/6/2018,337,4,2,469.79,939.58,973.41
SO47369,9/6/2018,267,4,2,202.33,404.66,374.31
SO47374,9/7/2018,456,4,2,44.99,89.98,61.87
SO47374,9/7/2018,224,4,2,5.19,10.38,10.46
SO47427,9/19/2018,427,4,2,209.26,418.52,371.64
SO47427,9/19/2018,410,4,2,36.45,72.9,53.94
SO47427,9/19/2018,411,4,2,125.42,250.84,185.61
SO47427,9/19/2018,399,4,2,33.77,67.54,49.99
SO47427,9/19/2018,409,4,2,209.26,418.52,371.64
SO47427,9/19/2018,468,4,2,22.79,45.58,31.34
SO47436,9/23/2018,333,4,2,469.79,939.58,973.41
SO47441,9/25/2018,409,4,2,209.26,418.52,371.64
SO47441,9/25/2018,411,4,2,125.42,250.84,185.61
SO47441,9/25/2018,421,4,2,196.33,392.66,290.57
SO47441,9/25/2018,394,4,2,20.52,41.04,30.37
SO47692,10/13/2018,456,4,2,44.99,89.98,61.87
SO47692,10/13/2018,224,4,2,5.19,10.38,10.46
SO47692,10/13/2018,233,4,2,28.84,57.68,58.16
SO47692,10/13/2018,329,4,2,469.79,939.58,973.41
SO47692,10/13/2018,458,4,2,44.99,89.98,61.87
SO47989,11/7/2018,327,4,2,469.79,939.58,973.41
SO48056,11/20/2018,331,4,2,469.79,939.58,973.41
SO48056,11/20/2018,414,4,2,149.03,298.06,220.57
SO48056,11/20/2018,333,4,2,469.79,939.58,973.41
SO48056,11/20/2018,417,4,2,324.45,648.9,600.24
SO48056,11/20/2018,335,4,2,469.79,939.58,973.41
SO48311,12/8/2018,224,4,2,5.19,10.38,10.46
SO48311,12/8/2018,331,4,2,469.79,939.58,973.41
SO48311,12/8/2018,263,4,2,202.33,404.66,374.31
SO48311,12/8/2018,286,4,2,183.94,367.88,340.29
SO48311,12/8/2018,333,4,2,469.79,939.58,973.41
SO48311,12/8/2018,445,4,2,35.99,71.98,49.49
SO48311,12/8/2018,414,4,2,149.03,298.06,220.57
SO48311,12/8/2018,236,4,2,28.84,57.68,58.16
SO48313,12/9/2018,469,4,2,22.79,45.58,31.34
SO48370,12/25/2018,399,4,2,33.77,67.54,49.99
SO48370,12/25/2018,411,4,2,125.42,250.84,185.61
SO48370,12/25/2018,420,4,2,141.62,283.24,209.59
SO48370,12/25/2018,410,4,2,36.45,72.9,53.94
SO48374,12/25/2018,422,4,2,67.54,135.08,99.96
SO48374,12/25/2018,329,4,2,469.79,939.58,973.41
SO48374,12/25/2018,343,4,2,469.79,939.58,973.41
SO48374,12/25/2018,333,4,2,469.79,939.58,973.41
SO48384,12/28/2018,399,4,2,33.77,67.54,49.99
SO48384,12/28/2018,397,4,2,24.29,48.58,35.96
SO48738,1/6/2019,333,4,2,469.79,939.58,973.41
SO48767,1/20/2019,420,4,2,141.62,283.24,209.59
SO49111,2/15/2019,323,4,2,469.79,939.58,973.41
SO49139,2/22/2019,286,4,2,183.94,367.88,340.29
SO49139,2/22/2019,329,4,2,469.79,939.58,973.41
SO49139,2/22/2019,331,4,2,469.79,939.58,973.41
SO49478,3/10/2019,254,4,2,183.94,367.88,340.29
SO49498,3/16/2019,459,4,2,53.99,107.98,74.24
SO49498,3/16/2019,460,4,2,53.99,107.98,74.24
SO49498,3/16/2019,221,4,2,20.19,40.38,27.76
SO49498,3/16/2019,273,4,2,202.33,404.66,374.31
SO49498,3/16/2019,461,4,2,53.99,107.98,74.24
SO49498,3/16/2019,271,4,2,202.33,404.66,374.31
SO49527,3/27/2019,421,4,2,196.33,392.66,290.57
SO49527,3/27/2019,428,4,2,209.26,418.52,371.64
SO49534,3/29/2019,325,4,2,469.79,939.58,973.41
SO49832,4/5/2019,411,4,2,125.42,250.84,185.61
SO49832,4/5/2019,419,4,2,52.65,105.3,77.92
SO49832,4/5/2019,421,4,2,196.33,392.66,290.57
SO49832,4/5/2019,399,4,2,33.77,67.54,49.99
SO49838,4/7/2019,343,4,2,469.79,939.58,973.41
SO49838,4/7/2019,458,4,2,44.99,89.98,61.87
SO50266,5/20/2019,433,4,2,324.45,648.9,600.24
SO50266,5/20/2019,343,4,2,469.79,939.58,973.41
SO50298,5/27/2019,414,4,2,149.03,298.06,220.57
SO50298,5/27/2019,435,4,2,324.45,648.9,600.24
SO50298,5/27/2019,263,4,2,202.33,404.66,374.31
SO50298,5/27/2019,343,4,2,469.79,939.58,973.41
SO50298,5/27/2019,286,4,2,183.94,367.88,340.29
SO50298,5/27/2019,417,4,2,324.45,648.9,600.24
SO50298,5/27/2019,331,4,2,469.79,939.58,973.41
SO50672,6/5/2019,445,4,2,35.99,71.98,49.49
SO50672,6/5/2019,286,4,2,183.94,367.88,340.29
SO50672,6/5/2019,331,4,2,469.79,939.58,973.41
SO50672,6/5/2019,448,4,2,11.99,23.98,16.49
SO50672,6/5/2019,414,4,2,149.03,298.06,220.57
SO50721,6/19/2019,233,4,2,28.84,57.68,58.16
SO50721,6/19/2019,468,4,2,22.79,45.58,31.34
SO50721,6/19/2019,458,4,2,44.99,89.98,61.87
SO50725,6/20/2019,417,4,2,324.45,648.9,600.24
SO50725,6/20/2019,407,4,2,65.6,131.2,97.09
SO50743,6/26/2019,420,4,2,141.62,283.24,209.59
SO50743,6/26/2019,468,4,2,22.79,45.58,31.34
SO50743,6/26/2019,399,4,2,33.77,67.54,49.99
SO50743,6/26/2019,411,4,2,125.42,250.84,185.61
SO50743,6/26/2019,419,4,2,52.65,105.3,77.92
SO50743,6/26/2019,428,4,2,209.26,418.52,371.64
SO50746,6/26/2019,422,4,2,67.54,135.08,99.96
SO50746,6/26/2019,329,4,2,469.79,939.58,973.41
SO51095,7/5/2019,547,4,2,48.59,97.18,71.92
SO51095,7/5/2019,546,4,2,37.25,74.5,55.14
SO51099,7/6/2019,603,4,2,72.89,145.78,107.88
SO51102,7/8/2019,475,4,2,41.99,83.98,52.35
SO51102,7/8/2019,595,4,2,338.99,677.98,616.44
SO51102,7/8/2019,517,4,2,31.58,63.16,46.74
SO51102,7/8/2019,593,4,2,338.99,677.98,616.44
SO51102,7/8/2019,591,4,2,338.99,677.98,616.44
SO51102,7/8/2019,587,4,2,461.69,923.38,839.56
SO51102,7/8/2019,600,4,2,323.99,647.98,589.16
SO51102,7/8/2019,589,4,2,461.69,923.38,839.56
SO51102,7/8/2019,588,4,2,461.69,923.38,839.56
SO51117,7/14/2019,465,4,2,14.69,29.38,18.32
SO51117,7/14/2019,222,4,2,15.75,31.5,26.17
SO51117,7/14/2019,545,4,2,24.29,48.58,35.96
SO51117,7/14/2019,491,4,2,32.39,64.78,83.14
SO51117,7/14/2019,217,4,2,15.75,31.5,26.17
SO51117,7/14/2019,488,4,2,32.39,64.78,83.14
SO51121,7/15/2019,255,4,2,202.33,404.66,409.25
SO51121,7/15/2019,463,4,2,14.69,29.38,18.32
SO51121,7/15/2019,480,4,2,1.37,2.74,1.71
SO51121,7/15/2019,488,4,2,32.39,64.78,83.14
SO51121,7/15/2019,604,4,2,323.99,647.98,687.3
SO51121,7/15/2019,436,4,2,356.9,713.8,721.89
SO51121,7/15/2019,584,4,2,323.99,647.98,687.3
SO51131,7/17/2019,503,4,2,200.05,400.1,399.7
SO51131,7/17/2019,570,4,2,334.06,668.12,922.89
SO51131,7/17/2019,553,4,2,27.65,55.3,40.93
SO51131,7/17/2019,509,4,2,200.05,400.1,399.7
SO51131,7/17/2019,523,4,2,31.58,63.16,46.74
SO51131,7/17/2019,237,4,2,29.99,59.98,76.98
SO51131,7/17/2019,521,4,2,16.27,32.54,24.08
SO51131,7/17/2019,522,4,2,23.48,46.96,34.76
SO51131,7/17/2019,510,4,2,200.05,400.1,399.7
SO51139,7/18/2019,553,4,2,27.65,55.3,40.93
SO51139,7/18/2019,522,4,2,23.48,46.96,34.76
SO51139,7/18/2019,548,4,2,48.59,97.18,71.92
SO51795,8/19/2019,481,4,2,5.39,10.78,6.72
SO51795,8/19/2019,465,4,2,14.69,29.38,18.32
SO51795,8/19/2019,434,4,2,356.9,713.8,721.89
SO51795,8/19/2019,477,4,2,2.99,5.98,3.73
SO51795,8/19/2019,231,4,2,29.99,59.98,76.98
SO51795,8/19/2019,472,4,2,38.1,76.2,47.5
SO51795,8/19/2019,490,4,2,32.39,64.78,83.14
SO51827,8/23/2019,585,4,2,334.06,668.12,922.89
SO51827,8/23/2019,506,4,2,200.05,400.1,399.7
SO51827,8/23/2019,571,4,2,334.06,668.12,922.89
SO51827,8/23/2019,523,4,2,31.58,63.16,46.74
SO51827,8/23/2019,552,4,2,54.89,109.78,81.24
SO51827,8/23/2019,586,4,2,334.06,668.12,922.89
SO51827,8/23/2019,568,4,2,334.06,668.12,922.89
SO51827,8/23/2019,554,4,2,54.94,109.88,81.31
SO51829,8/24/2019,571,4,2,334.06,668.12,922.89
SO51829,8/24/2019,572,4,2,334.06,668.12,922.89
SO51829,8/24/2019,521,4,2,16.27,32.54,24.08
SO51842,8/26/2019,408,4,2,72.16,144.32,106.8
SO51842,8/26/2019,418,4,2,356.9,713.8,721.89
SO51842,8/26/2019,436,4,2,356.9,713.8,721.89
SO51842,8/26/2019,231,4,2,29.99,59.98,76.98
SO51842,8/26/2019,545,4,2,24.29,48.58,35.96
SO53533,9/16/2019,506,4,2,200.05,400.1,399.7
SO53533,9/16/2019,566,4,2,334.06,668.12,922.89
SO53533,9/16/2019,493,4,2,200.05,400.1,399.7
SO53533,9/16/2019,569,4,2,334.06,668.12,922.89
SO53533,9/16/2019,521,4,2,16.27,32.54,24.08
SO53533,9/16/2019,585,4,2,334.06,668.12,922.89
SO53533,9/16/2019,555,4,2,63.9,127.8,94.57
SO53533,9/16/2019,559,4,2,12.14,24.28,17.97
SO53538,9/17/2019,258,4,2,202.33,404.66,409.25
SO53538,9/17/2019,584,4,2,323.99,647.98,687.3
SO53539,9/17/2019,572,4,2,334.06,668.12,922.89
SO53539,9/17/2019,603,4,2,72.89,145.78,107.88
SO53539,9/17/2019,569,4,2,334.06,668.12,922.89
SO53539,9/17/2019,559,4,2,12.14,24.28,17.97
SO53539,9/17/2019,586,4,2,334.06,668.12,922.89
SO53546,9/18/2019,584,4,2,323.99,647.98,687.3
SO53546,9/18/2019,546,4,2,37.25,74.5,55.14
SO53546,9/18/2019,434,4,2,356.9,713.8,721.89
SO53546,9/18/2019,480,4,2,1.37,2.74,1.71
SO53546,9/18/2019,287,4,2,202.33,404.66,409.25
SO53552,9/19/2019,400,4,2,37.15,74.3,54.99
